date,code,name,open,high,low,close,volume,amount,market_cap
2026-04-28,600042,样本043,34.20384018478702,34.323309695344214,33.912514853582216,34.03100368958604,3033292,103225971.2435918,1824061797.761812
2026-04-29,600042,样本043,33.95076632802153,34.67639751732191,33.678066185283214,34.45927092260937,4293270,147942954.07391113,1847016921.4518623
2026-04-30,600042,样本043,34.41255009977401,34.97277284737906,33.20677225145825,33.75289593002063,5082267,171541229.13957813,1809155221.8491056
2026-05-01,600042,样本043,33.52567265757444,34.54047238683193,32.730959634528794,33.903564234723795,2962210,100429477.01174118,1817231042.9811954
2026-05-04,600042,样本043,34.216361351807905,34.44216688939081,33.23831436274055,33.85222837697394,6920468,234273263.2115401,1814479441.005803
2026-05-05,600042,样本043,34.00433652493241,35.416180919792,33.53328084449317,34.72284331728577,6092285,211541457.49925035,1861144401.8065174
2026-05-06,600042,样本043,34.880082228192826,36.2861212891367,34.19066241288228,35.26271301707408,340497,12006847.994174672,1890081417.7151706
2026-05-07,600042,样本043,35.7211645145533,36.65535262357446,34.45559672883366,35.468098380377235,3730361,132308810.9423224,1901090073.1882198
2026-05-08,600042,样本043,35.516812283201986,36.554794436511415,34.41187961133895,34.523100147033745,2303768,79533213.37953164,1850438167.8810086
2026-05-11,600042,样本043,34.10484916234349,37.12023092456762,33.760535607138905,36.18606828562193,508585,18403691.539043028,1939573260.1093354
2026-05-12,600042,样本043,36.22241001355578,37.10674426681042,35.4696911462985,36.18739627694064,7795618,282103117.78965145,1939644440.4440184
2026-05-13,600042,样本043,36.195119179823,37.96563230596478,35.99365602264563,36.90914500812124,3190304,117751392.95598924,1978330172.4352987
2026-05-14,600042,样本043,36.1984192490745,40.6448993103821,35.4422681095228,39.68196341847942,6659162,264248622.88172823,2126953239.230497
2026-05-15,600042,样本043,39.60579514330124,40.47742081085574,38.97613280707236,39.89667170473795,2657625,106030392.1393042,2138461603.373954
2026-05-18,600042,样本043,39.73637871420252,40.013937217706825,38.69473746146221,39.957646869865535,2416263,96548183.6987219,2141729872.2247927
2026-05-19,600042,样本043,39.54921987659693,42.10469658539089,38.655493742292606,41.10286060306088,1674607,68831138.08590998,2203113328.3240633
2026-05-20,600042,样本043,41.07836778165723,41.80946907292884,39.517134761191336,39.558622733645336,6314699,249800795.41752747,2120342178.52339
2026-05-21,600042,样本043,40.64862579299986,41.0766447710492,39.310988153278565,40.061116747311495,4717966,189006986.73584625,2147275857.6558962
2026-05-22,600042,样本043,40.15102262719231,41.44709491545152,39.78230577857538,40.30430312491061,4026478,162284389.83778378,2160310647.4952087
2026-05-25,600042,样本043,40.55352910452662,41.03581241172062,37.94129908151974,39.01995987797565,1381569,53908766.948654935,2091469849.4594948
2026-05-26,600042,样本043,39.32454615958946,40.10156864301867,37.693190578862925,38.53809198831552,3737766,144046369.93879816,2065641730.5737119
2026-05-27,600042,样本043,38.87775367713023,39.77709642691858,36.43918470237815,37.53715511780735,3929255,147493054.43242013,2011991514.314474
2026-05-28,600042,样本043,37.78272835840406,38.63680875204573,36.33394130526736,36.63017968822727,3138253,114954771.2971183,1963377631.288982
2026-05-29,600042,样本043,36.64913621079406,37.21801378993468,36.16873348197264,36.20310577077088,2594804,93939963.66641936,1940486469.3133192
2026-06-01,600042,样本043,35.81370210512866,36.5089382968881,34.82071798981305,36.31594313383604,6581274,239005172.33219367,1946534551.9736118
2026-06-02,600042,样本043,36.1846843910914,37.31124927821549,35.81301256775248,36.602360438847874,2407539,88121610.24858338,1961886519.5222461
2026-06-03,600042,样本043,36.67251954838598,37.938043080264976,35.974993987937445,36.97860679587256,5447165,201428572.68723917,1982053324.258769
2026-06-04,600042,样本043,37.43317058833781,37.96901471468357,37.1992143460292,37.66279024955375,7379806,277944085.46039826,2018725557.376081
2026-06-05,600042,样本043,37.40881288887171,38.04862340879807,37.14767707844938,37.2535610936804,3803676,141700476.24656588,1996790874.6212697
2026-06-08,600042,样本043,37.68408744625262,38.54104824075273,35.95164255031745,36.31497086932967,7326419,266058692.5615034,1946482438.5960703
2025-12-23,600043,样本044,49.90581627009931,51.17893667697916,49.29385350995496,50.76553185711726,2466360,125206077.15111972,2761644933.027179
2025-12-24,600043,样本044,52.03278320672267,52.963885491544346,49.97802852517936,51.14469859345661,6726396,344019496.0402322,2782271603.48404
2025-12-25,600043,样本044,51.00768800338874,51.68453102472395,50.66966052683324,51.06572858335205,3248084,165865775.95992845,2777975634.9343514
2025-12-26,600043,样本044,51.09377797930969,51.26834008048318,48.95698734208741,50.28471476171148,2127475,106979473.53767212,2735488483.037104
2025-12-29,600043,样本044,49.96571948558152,51.44865605435586,48.76042825413038,49.28560253646484,417392,20571416.21390013,2681136777.9836874
2025-12-30,600043,样本044,48.9474122180725,50.28670800884836,47.80267780868346,48.570658310994766,6841858,332313547.130346,2642243812.1181154
2025-12-31,600043,样本044,48.2871511576998,50.04861812753694,47.024837232590855,49.704409868356,6056064,301013087.24499553,2703919896.8385663
2026-01-01,600043,样本044,50.27798578421525,50.99118699080554,48.782302748008014,50.168932321985096,6606807,331456453.2474174,2729189918.315989
2026-01-02,600043,样本044,50.13133560580486,53.351970557443686,48.99633249908034,51.93102672829144,6073124,315383564.76822823,2825047854.0190544
2026-01-05,600043,样本044,51.64115950598179,52.44617911313362,51.59162869292524,52.16066658744519,7511051,391781426.9322968,2837540262.3570185
2026-01-06,600043,样本044,52.23187899226374,55.01795070584532,51.48690930606583,53.701658852509375,7433557,399194342.074683,2921370241.57651
2026-01-07,600043,样本044,53.64039021899785,55.4570183208356,52.78648323147304,54.71607647955293,2208246,120826557.02166684,2976554560.4876795
2026-01-08,600043,样本044,54.24442625139921,57.13345266495492,53.21057278589575,56.33778797138434,1013010,57070742.59289205,3064775665.643308
2026-01-09,600043,样本044,55.760172938358416,55.90982833681781,55.32312464427736,55.88735930396619,1116498,62398124.88815965,3040272346.135761
2026-01-12,600043,样本044,56.24925429591898,57.14933467061329,54.02845722858339,54.49525342179018,408666,22270357.234869305,2964541786.1453857
2026-01-13,600043,样本044,55.2685792295758,55.839782413119,52.476272077281024,53.45720190324013,1308501,69948802.14759162,2908071783.5362635
2026-01-14,600043,样本044,52.62310192519364,53.85958148394341,51.13328799871229,53.027539324339074,6141417,325664231.4746645,2884698139.2440457
2026-01-15,600043,样本044,53.95796083931568,54.43328268454744,52.56015982179407,53.67034414632094,2113399,113426851.64849052,2919666721.5598593
2026-01-16,600043,样本044,53.55741717886135,53.89884253554762,48.91060892498247,49.87495306247619,536570,26761403.56473285,2713197446.598705
2026-01-19,600043,样本044,50.319303501532296,52.98656642398155,49.89030236183453,51.6746660940675,5201965,268809804.4080258,2811101835.517272
2026-01-20,600043,样本044,51.0850175332697,52.427075214119,51.0347328221285,51.981178715277146,7322689,380642005.5853941,2827776122.111077
2026-01-21,600043,样本044,52.72141076744118,53.260225848649455,51.100828047010914,51.60045755832796,2348576,121187596.21050765,2807064891.173041
2026-01-22,600043,样本044,51.351399490682525,52.40231778569508,50.53289267453131,51.273594721897815,4455860,228467959.7775156,2789283552.871241
2026-01-23,600043,样本044,51.31375232897528,52.360815879073634,49.22473015286481,50.11760670494276,2192218,109868719.5354962,2726397804.748886
2026-01-26,600043,样本044,50.24779831668856,51.24551500216414,48.74475805168368,50.34543315713595,4736380,238455102.6967956,2738791563.7481956
2026-01-27,600043,样本044,50.36571730208894,52.26722196363666,50.06448823009555,50.80664781333143,7866030,399646615.8990994,2763881641.04523
2026-01-28,600043,样本044,50.00567763269792,50.9478306981578,49.81188049984424,50.12481121371586,2163654,108452748.28180118,2726789730.0261426
2026-01-29,600043,样本044,50.348685031642695,50.39397700936341,47.22879145335974,48.304123352537246,7062208,341133766.37327534,2627744310.378026
2026-01-30,600043,样本044,48.395532072862494,49.279902967310754,47.216808336157335,47.8897907656748,1091364,52265193.60918991,2605204617.6527095
2026-02-02,600043,样本044,48.91890769960486,50.09645021684192,47.901072423105774,48.05967247402367,3491313,167791359.284301,2614446182.586888
2026-02-03,600043,样本044,47.70503372951941,49.04355124719934,46.36193977869969,47.86138354910426,6274522,300307304.0292928,2603659265.071272
2026-02-04,600043,样本044,48.01707513676736,48.21191732146488,46.55547752635934,47.42953183085408,6024384,285733712.689288,2580166531.598462
2026-02-05,600043,样本044,47.4869695522022,50.442580448356864,46.46099892238163,49.506730495072986,1379461,68292603.95546387,2693166138.9319706
2026-02-06,600043,样本044,50.07043568490808,50.72393217853987,47.36739467217549,48.6541224360184,5717157,278163256.66393965,2646784260.5194006
2026-02-09,600043,样本044,48.46774750450437,48.69576750492251,48.27504964782846,48.52479871439814,6513945,316087869.9616602,2639749050.0632586
2026-02-10,600043,样本044,48.45331971403278,50.57831314135518,48.33990162421766,50.50660289194089,3951438,199573709.91812512,2747559197.321584
2026-02-11,600043,样本044,51.01068052384759,51.84845907996387,48.83096071959131,50.19241083286544,248452,12470404.856247084,2730467149.30788
2026-02-12,600043,样本044,50.056422462035805,50.14643517114457,48.55286523242594,49.890801134888925,5743285,286537089.7959905,2714059581.7379575
2026-02-13,600043,样本044,50.7389416469239,51.14396943873175,49.64392432803216,50.36927281310279,1570043,79081924.19530234,2740088441.0327916
2026-02-16,600043,样本044,51.001843488490735,52.24009517390037,50.50174630104158,51.06176977846359,5567904,284307032.1965865,2777760275.9484196
2026-02-17,600043,样本044,51.28456734461056,52.39208637742796,49.89261746306201,50.56215611330185,5189975,262416326.17413375,2750581292.563621
2026-02-18,600043,样本044,51.101045742804544,52.58590521149029,50.8471805405137,51.31267348391728,6610605,339207815.896151,2791409437.5251
2026-02-19,600043,样本044,50.87903070813196,52.09929610628538,48.04244892689756,49.27925355952406,4601909,226778640.4688558,2680791393.6381087
2026-02-20,600043,样本044,48.51191889028133,48.65212980788635,47.18216085013389,47.70639993870154,1085209,51771414.57107836,2595228156.665364
2026-02-23,600043,样本044,47.67160728094542,48.38806024859924,45.70275630738794,46.69232792317385,3454264,161287627.4212142,2540062639.0206575
2026-02-24,600043,样本044,47.13687100048966,47.676453934495406,45.92469600030861,46.2521388413193,6908586,319536878.86919475,2516116352.96777
2026-02-25,600043,样本044,45.62071371817608,46.44121014782673,43.26560434657343,43.82068588987454,285744,12521498.06891631,2383845312.409175
2026-02-26,600043,样本044,44.59003727401099,44.86925882807789,43.1613983072748,44.014957527447145,5129513,225775296.831488,2394413689.4931245
2026-02-27,600043,样本044,44.21555097687228,45.69888184467834,43.12793280836553,44.80044538772726,4357735,195228468.88168764,2437144229.092363
2026-03-02,600043,样本044,44.74639749337124,46.024013731052094,44.02936301426758,44.75434721382,5267840,235758740.42684957,2434636488.431808
2026-03-03,600043,样本044,44.22166421845871,45.15802886765956,44.09651626244489,44.67158460548248,6977582,311699644.65469164,2430134202.538247
2026-03-04,600043,样本044,44.63983489228578,46.46874596542487,44.37104862260394,46.01628184120908,7750608,356654162.16872984,2503285732.1617737
2026-03-05,600043,样本044,45.243989425544,46.56101371019462,43.96260549622009,45.69328182317553,4547989,207812543.10570225,2485714531.180749
2026-03-06,600043,样本044,45.67153474639285,46.074474541520125,44.755236817981526,45.12619067575845,3967202,179024713.90125024,2454864772.7612596
2026-03-09,600043,样本044,44.8580157686441,46.0738927551971,43.66165507430497,44.17556631653487,5339221,235863111.3641356,2403150807.619497
2026-03-10,600043,样本044,44.0372891881691,45.45539099503949,43.93364467069243,44.79838070340272,3326616,149027010.02203074,2437031910.265108
2026-03-11,600043,样本044,44.20067259455093,45.02441401701613,43.52799027283054,44.873431668978256,5810237,260725273.0000692,2441114682.792417
2026-03-12,600043,样本044,44.83539973522223,45.436766493601226,43.89032100650748,45.330838072378775,5539220,251097484.86728197,2465997591.1374054
2026-03-13,600043,样本044,45.800836759186325,46.69901047099702,44.59892934917171,46.04812849624447,6938171,319489789.736917,2505018190.195699
2026-03-16,600043,样本044,46.29839971416269,47.68255333338596,44.44482760518109,45.28075835364875,5482820,248266247.51655245,2463273254.438492
2026-03-17,600043,样本044,45.32305341695501,46.32511489312041,43.56238346503972,44.68638389240216,1229608,54946735.12516884,2430939283.7466774
2026-03-18,600043,样本044,44.4615692299532,44.695539256935945,44.059686899785405,44.084848801804895,2591231,114234026.8455497,2398215774.8181863
2026-03-19,600043,样本044,44.184800812000766,44.22658698108335,42.52121415833508,43.04752044666117,3994343,171946561.96347794,2341785112.2983675
2026-03-20,600043,样本044,42.984592517116766,43.61123929261852,42.092219204094754,43.30664757981901,4685169,202898962.73489308,2355881628.342154
2026-03-23,600043,样本044,43.53797342452082,44.39271900567224,40.21940177460104,41.28255903909253,5040351,208078587.73524907,2245771211.7266335
2026-03-24,600043,样本044,42.10774722563842,42.97938771377108,41.775307075486616,41.79987484063144,5760452,240786172.62546507,2273913191.3303504
2026-03-25,600043,样本044,41.1035262901975,42.53740563704024,40.984759151503866,41.85971817578231,3464127,145007379.94511822,2277168668.762558
2026-03-26,600043,样本044,41.89907438911523,43.34972274308856,41.25195330945407,42.82704146559694,1033322,44254124.14131356,2329791055.7284737
2026-03-27,600043,样本044,42.78670398440459,44.42879446698957,41.720575366374646,43.31179973614476,774413,33541220.769067075,2356161905.646275
2026-03-30,600043,样本044,42.94627219196602,44.09381386575912,40.72518780781361,41.56517179726745,378913,15749583.941218002,2261145345.7713494
2026-03-31,600043,样本044,41.98908222889385,42.01545045930919,39.76612033103401,40.0240722286333,1845284,73855780.09834138,2177309529.2376513
2026-04-01,600043,样本044,39.29571000985543,40.65663951937608,39.13090894574537,39.91328790275051,5603029,223635309.6044603,2171282861.909628
2026-04-02,600043,样本044,39.95595351598254,40.74284952721628,38.88028060776856,40.157861272870186,7200084,289139974.42501223,2184587653.2441382
2026-04-03,600043,样本044,40.44876803489546,40.61854319317853,38.9177099836302,39.1068825274471,6328967,247506168.98908928,2127414409.493122
2026-04-06,600043,样本044,38.79002443474829,39.81825252811129,37.54437364841844,38.32316829229816,6750957,258718061.24506828,2084780355.10102
2026-04-07,600043,样本044,38.57912793623444,39.15165721962559,37.84691419626932,38.53702385693401,7906180,304680647.2772145,2096414097.8172102
2026-04-08,600043,样本044,39.144333035302445,39.33107353443927,37.566421007471895,37.7267735609095,7138660,269318609.3483222,2052336481.713477
2026-04-09,600043,样本044,37.714657293518506,38.56153004167132,37.32104446687251,37.80759156465592,1930342,72981581.91610104,2056732981.1172822
2026-04-10,600043,样本044,37.32701735667328,37.89832707890371,35.785576240586835,36.47711703031054,3522799,128501551.39726092,1984355166.4488933
2026-04-13,600043,样本044,36.48682939157044,39.01004248554421,35.89653067633686,38.17153601298474,6989186,266787965.1004488,2076531559.1063697
2026-04-14,600043,样本044,38.147327433444815,40.35343741394719,37.34182388480326,40.02651783588154,4568434,182858504.9830477,2177442570.271956
2026-04-15,600043,样本044,39.84199886603884,41.05792826012544,39.70163898683239,39.90905268645764,7119953,284150579.4021021,2171052466.143296
2026-04-16,600043,样本044,39.68304233680335,40.94448655888026,38.99650889249441,40.2821404157075,7560214,304541601.9207977,2191348438.614488
2026-04-17,600043,样本044,40.000108486488834,40.57862758523444,38.91874384493636,40.03528407153796,7666373,306925420.8533687,2177919453.491665
2026-04-20,600043,样本044,39.061001004721504,40.35174322646251,38.89704034309531,39.67848939601041,3986753,158188336.63501272,2158509823.1429663
2026-04-21,600043,样本044,39.61922214281227,40.14759995501969,39.147421440171584,39.26432044017631,2338134,91805242.6080712,2135979031.9455914
2026-04-22,600043,样本044,39.134962266695,41.54538065312719,38.004567700618566,40.44654420200069,5485150,221855361.92960408,2200292004.5888376
2026-04-23,600043,样本044,40.09393815380627,40.757395949116905,40.03845475784356,40.16457671712508,2039259,81905974.55158778,2184952973.4116044
2026-04-24,600043,样本044,39.93373243771609,40.98686710717152,39.09775971605859,39.28588486952231,949332,37295347.65495335,2137152136.9020138
2026-04-27,600043,样本044,39.67264429303217,40.72310895957271,39.0261898915964,39.03584527433671,4797292,187266348.24781328,2123549982.9239168
2026-04-28,600043,样本044,39.29181736928787,40.02217980353732,37.7248170268012,38.72101203733583,1372619,53149196.82167586,2106423054.8310692
2026-04-29,600043,样本044,38.3592297717026,39.20880319185279,37.4283085467049,38.371967720150565,7762610,297866620.344118,2087435043.9761908
2026-04-30,600043,样本044,38.42490990771998,38.99834392648924,36.78794825358059,37.40973976954839,3308913,123785574.25007568,2035089843.4634323
2026-05-01,600043,样本044,37.457130835167845,37.76380984987739,35.658572305968185,36.19114859666469,7382025,267163963.71929365,1968798483.658559
2026-05-04,600043,样本044,36.32329538430954,37.34513320499358,35.58796634132826,36.74685154675798,1496702,54999086.20373576,1999028724.143634
2026-05-05,600043,样本044,36.7502924080678,37.60022331926079,36.20823239296229,36.90403562336251,2968439,109547378.60177858,2007579537.9109206
2026-05-06,600043,样本044,36.93046455635753,37.9383148177119,35.89304077157416,37.30280419460897,3269616,121965845.4395606,2029272548.1867278
2026-05-07,600043,样本044,36.50295563635659,37.964029830135175,35.836238474279305,37.72890668915064,4517814,170452182.84493837,2052452523.8897948
2026-05-08,600043,样本044,37.42400243525916,37.45102289461917,36.88154302724832,37.20412544297244,357265,13291731.876383549,2023904424.0977008
2026-05-11,600043,样本044,37.36721301919063,38.776622667298106,36.4297831452478,38.09001020598471,7206939,274512380.06390923,2072096555.2055683
2026-05-12,600043,样本044,37.8496292695264,38.43692637165237,36.26691172095077,37.30750189052462,644200,24033492.71787596,2029528102.8445394
2026-05-13,600043,样本044,37.0454032932611,37.651543694306525,36.30631742353516,37.46857746511406,1232774,46190288.11597852,2038290614.1022048
2026-05-14,600043,样本044,37.53923719859587,37.57264939967945,34.386246440834334,34.70226765119987,4034649,140011469.4766459,1887803360.225273
2026-05-15,600043,样本044,34.91856835807762,36.06568312966107,34.22146723992989,35.32059414683497,7073342,249834642.043762,1921440321.5878224
2026-05-18,600043,样本044,34.515423916786624,35.69561146047566,33.66858359975451,35.45977965392438,4021889,142615297.73254228,1929012013.1734862
2026-05-19,600043,样本044,35.05337126588647,37.46304044329967,34.99814768786984,36.55548261092071,7954757,290789981.1875998,1988618254.0340867
2026-05-20,600043,样本044,37.0645699471685,37.83894818567944,36.31117527557222,36.57194579776134,2395450,87606267.5612474,1989513851.3982167
2026-05-21,600043,样本044,36.36279789113801,38.58738863575915,35.63922427076736,37.68254272485294,217905,8211214.472459079,2049930324.2319996
2026-05-22,600043,样本044,37.7170022298747,38.67046293056045,36.99280995055304,37.85210130435392,7640830,289221471.20934653,2059154310.9568534
2026-05-25,600043,样本044,36.876049620521925,37.92881349618021,36.63702652960037,37.157004135918775,3515555,130627491.67504992,2021341024.9939814
2026-05-26,600043,样本044,37.2824451815836,37.88827260278413,36.34787410020893,36.36541431772133,3178415,115584378.34866025,1978278538.8840404
2026-05-27,600043,样本044,35.729414542291195,37.44065079666058,35.223494597470825,36.66468840036629,5460139,200194295.0576876,1994559048.979926
2026-05-28,600043,样本044,36.952133098372535,37.34626799193875,34.2736755528962,35.18733380523598,2169396,76335261.20774372,1914190959.0048373
2026-05-29,600043,样本044,35.015740582168625,36.88729573163792,34.96550868691594,36.58118449128816,6022204,220299355.56817356,1990016436.326076
2026-06-01,600043,样本044,36.50442371648502,37.26920165054749,35.27214037944353,36.21496440151368,6128053,221927221.24558917,1970094063.4423444
2026-06-02,600043,样本044,36.786291559121935,37.14130708915136,35.441303840608526,36.49687330208907,3503919,127882087.80378264,1985429907.6336455
2026-06-03,600043,样本044,36.52225236815936,37.29397887492608,36.28996821334356,36.82565807632198,7786462,286741587.2362742,2003315799.3519156
2026-06-04,600043,样本044,36.52056434213492,37.70712143293854,36.14997160106516,37.08474786105745,4459884,165393673.62956434,2017410283.6415253
2026-06-05,600043,样本044,37.48727153036726,37.53190180460454,34.60590497749766,35.530685503843124,2713026,96395673.56974947,1932869291.409066
2026-06-08,600043,样本044,36.35214765133486,37.35643049359645,36.1199173764832,36.18376127153208,4751619,171931447.54927596,1968396613.171345
2025-12-23,600044,样本045,47.18971599898628,48.41286770631897,46.04904247431108,47.18854661370651,7974366,376298741.7057563,2604807773.076599
2025-12-24,600044,样本045,47.003645411093615,49.30533173782171,46.40811084954254,48.4900839687485,5618097,272421995.27457404,2676652635.0749173
2025-12-25,600044,样本045,47.76214930485351,50.07071316887684,46.978116453848216,48.61470664388299,6866939,333834225.0264392,2683531806.742341
2025-12-26,600044,样本045,48.74515335408718,49.08958444328329,47.68144321321956,48.92019608790751,6464852,316261827.51930106,2700394824.0524945
2025-12-29,600044,样本045,48.93122763696694,49.79115392854446,48.05115725952238,48.17275744168392,3037354,146317717.50652844,2659136210.7809525
2025-12-30,600044,样本045,47.975023165179465,48.64975826618318,46.15517089926944,47.08125197189682,5289702,249045792.71824652,2598885108.8487043
2025-12-31,600044,样本045,46.810978647131066,48.57491465515257,45.95691993862019,47.56181499595331,6234288,296514052.4874918,2625412187.776623
2026-01-01,600044,样本045,47.59109450050552,48.05820045586447,46.54521929928681,47.51729973271957,6141233,291814809.1894686,2622954945.2461205
2026-01-02,600044,样本045,47.50121223368202,48.65282357121289,45.58392591985477,46.483642421233576,4624586,214967601.9702429,2565897061.6520934
2026-01-05,600044,样本045,46.28475161195994,48.8066347847174,45.07639164654207,48.49739809523274,997669,48384350.66027276,2677056374.8568473
2026-01-06,600044,样本045,48.42017357615396,50.00067505552239,48.12867837345053,48.731595153548646,974480,47487964.84523009,2689984052.4758854
2026-01-07,600044,样本045,48.63647481522659,49.73874662572237,47.44339854671698,47.59658554376026,3293723,156769968.5269507,2627331522.0155663
2026-01-08,600044,样本045,46.79074704548814,47.65972553804915,44.769128998325606,46.04479991911719,5602313,257957381.1692692,2541672955.535269
2026-01-09,600044,样本045,45.7203527054502,46.12114745970245,45.59211869564137,45.81368249795125,3002335,137548022.44248646,2528915273.886909
2026-01-12,600044,样本045,46.76817548855184,48.02291286479591,46.36505233479642,46.83456592088121,1218166,57052275.82957618,2585268038.832643
2026-01-13,600044,样本045,47.37109622971644,47.602913808521365,45.9350457993697,46.95134645543445,6168697,289628630.0255991,2591714324.3399816
2026-01-14,600044,样本045,47.46380367116434,48.85934966106318,46.72344335008692,46.78476435423756,5143331,240629528.83084503,2582518992.3539133
2026-01-15,600044,样本045,46.96491616431363,48.0959613728211,46.46380630871342,47.56247089959392,2212542,105233964.48912932,2625448393.657584
2026-01-16,600044,样本045,48.00231278821526,49.2661941400063,45.61897677437788,46.66725365599599,3761283,175528747.83298558,2576032401.810979
2026-01-19,600044,样本045,47.02562695564063,47.20221537691255,45.4142843055766,45.42010556214874,4190191,190318917.5455656,2507189827.0306106
2026-01-20,600044,样本045,45.06270755712014,47.33458833400402,44.76843489428457,46.577867239209006,7348574,342280904.1695031,2571098271.604337
2026-01-21,600044,样本045,45.99624017223709,46.52337852967328,43.902364754884985,45.15683257274968,4729657,213576329.27553356,2492657158.0157824
2026-01-22,600044,样本045,45.86607736373303,46.12946328695393,43.76692675219486,43.96261469851359,5366995,235947133.27384892,2426736331.35795
2026-01-23,600044,样本045,44.98291834578604,45.21744423699487,43.92326699198168,44.20943883956421,7360648,325410117.5755606,2440361023.9439445
2026-01-26,600044,样本045,44.18047491802815,44.579940909507854,43.645688335654846,43.86513731658051,7471635,327744295.254369,2421355579.875244
2026-01-27,600044,样本045,44.19726230904895,44.722405018991815,43.83578907171655,43.84444798369636,4867941,213432185.96220285,2420213528.7000394
2026-01-28,600044,样本045,44.55301100185801,45.779816476871446,44.13267449519901,45.256546805365765,1798835,81409060.37263012,2498161383.6561904
2026-01-29,600044,样本045,45.587277697643344,46.93697887386001,43.23837212085208,43.875682493599015,6523735,286233325.53237915,2421937673.6466656
2026-01-30,600044,样本045,43.8427687133833,46.58049826194803,43.41108353417316,45.77943501802527,5891140,269693060.8120894,2527024812.9949946
2026-02-02,600044,样本045,45.3186384030183,47.552656700411625,43.96308123833775,46.77214905963376,2674826,125107360.38058394,2581822628.0917835
2026-02-03,600044,样本045,47.40974116472065,48.29152243629017,45.770853176241104,46.081505446805565,2900759,133671341.65837026,2543699100.663667
2026-02-04,600044,样本045,46.18522342326452,46.18718355833158,45.28525526064708,45.32850038157474,2539328,115103930.21694344,2502133221.062926
2026-02-05,600044,样本045,45.10553179271422,47.5884602764035,44.41547522949495,46.32145796173869,4716349,218468161.93638828,2556944479.4879756
2026-02-06,600044,样本045,47.521449840132455,48.44387009517923,46.47720086750882,46.573231124587785,2979113,138746918.2952641,2570842358.0772457
2026-02-09,600044,样本045,46.57275752293344,46.63999725068484,45.44286960563168,45.8709527087303,5786692,265441075.071988,2532076589.5219126
2026-02-10,600044,样本045,45.63669745124443,45.99836297279319,43.88971628150173,44.81313029006955,556794,24951682.066728987,2473684792.0118394
2026-02-11,600044,样本045,44.46626113479626,45.9548103264071,43.6897429316577,44.63516820020701,4487189,200286435.7611187,2463861284.6514273
2026-02-12,600044,样本045,44.5297947196357,45.38745318382609,43.97589680047395,45.15531052234692,7628184,344453017.2415984,2492573140.83355
2026-02-13,600044,样本045,46.18374671559672,47.57909916646498,46.002618934044285,46.61732493858469,5423843,252845051.54686803,2573276336.6098747
2026-02-16,600044,样本045,46.41919534520444,49.9765640683373,46.219037790672665,48.64089480634933,7902101,384365263.4901478,2684977393.310483
2026-02-17,600044,样本045,48.93845055708042,49.56594368272855,46.98998312791713,48.28405119235819,3719965,179614980.49378073,2665279625.818172
2026-02-18,600044,样本045,48.39276716208547,49.15323758322648,47.363128683756166,48.67063204302662,7093200,345230527.2075964,2686618888.7750697
2026-02-19,600044,样本045,48.93375770761437,50.61450034125289,47.706198407354,50.09394592856072,7895910,395537288.5967819,2765185815.2565517
2026-02-20,600044,样本045,49.5152180475605,50.92840074524256,48.38237254877124,48.94093311048696,1117443,54688703.11778188,2701539507.69888
2026-02-23,600044,样本045,49.38009824840938,50.48952370975479,49.37219580944245,50.04078186343253,4807055,240548790.66052264,2762251158.8614755
2026-02-24,600044,样本045,50.089478259578776,51.20405548143937,49.25568733641843,49.45744746377456,4257518,210565972.81107453,2730051100.0003557
2026-02-25,600044,样本045,49.72559096561898,51.77485485073511,48.76885483006168,51.1026826155857,2236382,114285119.55320878,2820868080.3803306
2026-02-26,600044,样本045,52.324079562851686,53.26085408742048,51.626663338664265,51.68477120406341,5569169,287841225.56176263,2852999370.4643
2026-02-27,600044,样本045,51.83352520713912,53.695675768226586,50.39532407430433,52.93556052823445,6017538,318541747.02995086,2922042941.1585417
2026-03-02,600044,样本045,52.89361495160821,54.29658038133578,50.51239140936961,52.02703149371505,3084464,160475505.6692303,2871892138.4530706
2026-03-03,600044,样本045,51.88017088623756,52.306142623893926,51.495143624708994,51.78580730282314,4101384,212393481.498882,2858576563.115837
2026-03-04,600044,样本045,52.29921854532328,53.41543036967653,49.148232384695945,49.80798642632234,6614745,329467129.1735836,2749400850.732993
2026-03-05,600044,样本045,49.7030022921151,50.73544635392582,48.724940405231294,50.289688005445456,785994,39527393.0341521,2775990777.900589
2026-03-06,600044,样本045,50.05759884241882,50.62874549669899,47.05276415968199,47.69933318151829,7487659,357156341.390594,2633003191.6198096
2026-03-09,600044,样本045,47.46637532138234,49.36753132171704,46.55802739845578,48.963589602674496,7016277,343542107.5666842,2702790146.067632
2026-03-10,600044,样本045,48.79923113727845,49.92149477482644,47.54958842308746,49.333855339052064,937388,46244963.98856334,2723228814.715674
2026-03-11,600044,样本045,49.00334145780432,50.08969492708911,47.7722614349003,49.92850069140199,7454003,372167193.9392125,2756053238.16539
2026-03-12,600044,样本045,49.81841623464123,51.7805272560624,48.42511162089768,50.7745326101938,7516003,381621539.4218144,2802754200.082698
2026-03-13,600044,样本045,50.38992193951067,50.47890513391748,49.32768327920353,50.42263040479356,7907203,398701974.4046748,2783329198.3446045
2026-03-16,600044,样本045,50.66897051174586,52.97634504049461,49.34141959055927,51.457258381811535,1170689,60240446.35774457,2840440662.675997
